From,To,Volume,Cost,Var,prob
631,110,46.0,1.240000025,0.069504635,1.0
631,630,9.0,0.782608696,0.001337443,1.0
631,632,434.3145936,0.807300953,0.092785909,1.0
632,581,239.6468148,0.697482456,0.010588894,1.0
632,631,46.0,0.782609781,0.015581542,1.0
632,634,110.6453993,1.202267603,0.008353914,1.0
632,635,496.0054392,0.430729262,0.026021183,1.0
633,110,11.0,1.040000025,0.007765823,1.0
633,115,32.0,1.840000025,0.138774302,1.0
633,630,446.652738,1.026751652,0.114111027,1.0
633,838,499.0,0.993931954,0.028304963,1.0
634,110,0.0,1.4,0.136444351,1.0
634,632,73.33766036,1.200536755,0.228622568,1.0
634,671,369.3308056,0.897042448,0.029320873,1.0
635,586,78.0,0.834794903,0.080204973,1.0
635,632,10.0,0.417391336,0.014842474,1.0
635,636,496.0054392,0.430729262,0.01997003,1.0
635,673,173.3546007,2.088043605,0.020644586,1.0
636,589,262.338411,0.704651771,0.021705644,1.0
636,635,88.0,0.41742249,0.010487289,1.0
636,637,108.0,0.522644889,0.002910199,1.0
636,638,539.8741257,0.62580227,0.001000346,1.0
637,109,142.0,1.120000076,0.000868083,1.0
637,636,106.0,0.522587469,0.033521355,1.0
637,675,36.0,1.434835649,0.060448865,1.0
638,593,202.0,0.847781717,0.000117182,1.0
638,636,48.0,0.600005366,0.024054788,1.0
638,639,498.3785864,0.484823467,0.000115137,1.0
638,640,403.4955393,0.556319482,0.003770718,1.0
639,109,144.0,1.040000025,0.164176741,1.0
639,638,282.0,0.493100955,0.011262749,1.0
639,676,471.3785864,1.312433125,0.002304117,1.0
640,596,105.0,0.6793277,0.062020507,1.0
640,638,187.0,0.554335943,0.028317832,1.0
640,643,635.1847726,1.315205301,0.147329274,1.0
640,678,9.0,1.591304905,0.059700667,1.0
641,642,478.1181958,0.01,1.11e-05,0.7937571262235517
641,643,404.0,0.506970611,0.015239632,1.0
642,641,404.0,0.01,4.77e-07,1.0
642,679,478.1181958,0.496737541,0.001519448,0.6810782874886288
643,600,402.3304392,0.613450049,0.022252684,1.0
643,640,206.0,1.123002343,0.102541386,1.0
643,641,478.1181958,0.496737541,0.004485443,1.0
643,644,489.4616317,0.349474788,0.013061634,1.0
644,99,170.0,0.880000051,0.057237545,1.0
644,643,160.3304392,0.341480891,0.002242563,1.0
644,645,526.4616317,0.406712105,0.002476431,0.9927747305011745
645,601,456.0219954,0.747822282,0.047292332,1.0
645,644,330.3304392,0.425443731,0.004298982,1.0
645,646,520.0590418,0.703846866,0.011505744,1.0
645,680,590.645416,0.773473266,0.081616739,1.0
646,645,435.0,0.691945591,3.93e-05,1.0
646,647,1273.135821,0.590241777,0.001786149,1.0
646,648,689.5177444,0.890651651,0.012833535,1.0
646,681,2167.375785,0.579441358,0.015211039,1.0
647,98,519.0,0.680000051,0.000810214,1.0
647,608,1221.693633,0.61419773,0.008217643,1.0
647,646,1840.149081,0.658593405,0.000719685,1.0
648,97,578.0,1.2,0.01340704,1.0
648,646,568.0,0.850245649,0.101587848,1.0
648,649,693.1359543,0.604372161,0.012342796,1.0
649,648,542.0,0.571711334,4.91e-06,1.0
649,650,681.4919902,0.629737715,0.024298743,1.0
649,651,335.6652021,0.657479549,0.021534373,1.0
649,659,1003.603009,1.401505986,0.108174239,1.0
650,98,560.0,1.4,0.152946482,1.0
650,616,611.4919902,0.472985519,0.00850782,0.5501356985134533
650,649,1103.223803,0.875790705,0.038092953,1.0
651,649,598.039694,0.69231328,0.036866342,1.0
651,652,551.8450498,0.709758359,0.006389337,1.0
651,653,255.0,0.628031312,0.043920805,1.0
651,658,894.093398,0.489857392,0.000452358,1.0
652,80,125.0,0.640000025,0.000260946,0.8664832569886584
652,619,426.8450498,0.451851915,0.01678936,1.0
652,651,1013.95486,0.943712165,0.030922418,1.0
653,82,309.0,0.480000019,0.019241009,1.0
653,651,566.0,0.657859591,0.001701002,0.777324057414208
653,654,360.0,0.896177525,0.001120752,1.0
654,653,594.0,0.940264947,0.007523652,1.0
654,655,132.0,0.01,1.18e-05,1.0
654,656,228.0,0.01,5.1e-06,1.0
655,625,2818.761125,0.579159072,0.039939062,1.0
655,654,594.0,0.01,3.74e-06,1.0
655,656,2166.731832,0.01,5.99e-06,0.9551231796165238
656,655,3117.761125,0.01,1.37e-05,1.0
656,657,2394.731832,0.509513983,0.00718173,1.0
657,81,263.0,1.4,0.000588177,1.0
657,656,3117.761125,0.494046926,0.004318704,1.0
657,702,2621.731832,1.234977001,0.201392868,1.0
658,82,48.0,0.920000013,0.001420869,1.0
658,651,383.3580802,0.396374822,0.011491131,1.0
658,698,1044.093398,1.683003515,5.94e-06,1.0
659,97,152.0,1.040000025,0.050054531,0.6215238545829704
659,649,168.3607499,1.025759717,0.025651251,1.0
659,696,1003.603009,0.754657043,0.005514178,1.0
660,145,7.0,2.000000127,0.127854391,0.8783878223856882
660,513,173.0,2.579710227,0.004971309,1.0
660,661,398.0,1.22401936,0.153220951,1.0
660,737,59.0,8.014493196,0.42576125,1.0
661,660,173.0,1.221843902,0.010319492,1.0
661,662,398.0,1.303924476,0.001967593,1.0
662,123,18.0,0.760000038,0.03377571,1.0
662,661,173.0,1.290057554,0.181723854,1.0
662,663,408.0,0.498852193,0.009283001,1.0
663,662,177.0,0.492840542,0.005073337,1.0
663,664,408.0,0.01,4.82e-06,1.0
664,663,177.0,0.01,9.11e-08,1.0
664,665,408.0,0.806966722,0.069898095,1.0
665,118,18.0,1.880000051,0.001621631,1.0
665,664,177.0,0.797241994,0.000522588,1.0
665,666,429.0,0.426167498,0.004206719,1.0
666,567,27.0,1.773913186,0.250696314,1.0
666,665,195.0,0.425930834,0.006888905,1.0
666,667,525.0,1.224103256,0.000335065,1.0
667,115,49.0,1.640000025,0.32713232,1.0
667,120,130.0,1.120000076,0.121869334,1.0
667,666,222.0,1.222248997,0.139070675,1.0
667,668,1458.009602,1.079176477,0.182315359,1.0
668,667,189.0,0.870378977,0.100638411,1.0
668,669,848.347262,0.01,3.13e-07,1.0
668,837,599.0,0.01,6.71e-07,1.0
668,838,10.66233964,0.01,7.11e-06,0.986047571034746
669,668,74.0,0.01,8.26e-07,1.0
669,670,935.347262,0.570407364,0.008011558,1.0
669,837,19.0,0.01,1.03e-05,1.0
669,838,21.0,0.01,8.2e-06,1.0
670,110,0.0,1.680000051,0.396374409,1.0
670,114,316.4687774,2.640000153,0.172059265,1.0
670,669,114.0,0.555569404,0.015075824,1.0
670,671,1444.347262,0.682775431,0.049740652,1.0
671,634,73.33766036,0.887353308,0.030775689,0.820590410641959
671,670,370.4687774,0.560249853,0.012186643,1.0
671,672,1629.695008,0.312903441,0.005041643,1.0
672,671,259.8233781,0.296729773,0.006267217,1.0
672,673,0.0,0.01,8.77e-06,1.0
672,674,1629.695008,0.01,2.85e-06,1.0
673,635,0.0,2.086956522,0.649844504,1.0
673,672,173.3546007,0.01,4.27e-07,1.0
673,674,0.0,0.01,1.18e-05,1.0
674,672,86.46877738,0.01,4.13e-06,1.0
674,673,0.0,0.01,1.56e-05,1.0
674,675,1629.695008,0.371572841,0.015805214,1.0
675,637,86.0,1.435903932,0.069224947,1.0
675,674,86.46877738,0.351854106,0.01205385,1.0
675,676,1573.695008,0.504184414,0.035538152,1.0
675,686,692.5312226,1.978833835,0.006279462,1.0
676,639,45.0,1.278364211,0.099899435,1.0
676,675,743.0,0.608375668,0.036320396,1.0
676,677,1705.830325,0.297289118,0.00381255,1.0
676,687,396.2432692,2.263824833,0.091811238,1.0
677,102,650.0,2.480000051,0.878190661,1.0
677,676,758.0,0.358588409,6.21e-05,1.0
677,678,1459.333543,0.28679828,0.011317161,1.0
678,640,0.0,2.440000153,0.348363186,1.0
678,677,1005.503218,0.604417971,0.010805744,0.8562538300572384
678,679,1459.333543,0.745675578,0.062906206,1.0
679,642,404.0,0.506970611,8.43e-05,1.0
679,678,996.5032178,0.748627473,0.005231031,1.0
679,680,1138.333543,0.849187079,0.008728645,1.0
679,688,701.1181958,0.926294531,0.050722634,1.0
680,645,211.0,0.731602992,0.048540836,1.0
680,679,964.5032178,0.841652239,0.020542245,1.0
680,681,927.3335429,0.709210603,0.066581576,1.0
681,646,1636.821228,0.482256513,0.004637589,1.0
681,680,373.8578018,0.704431806,0.053056852,1.0
681,689,1945.156518,1.035724077,0.101881347,1.0
682,114,623.0,1.880000051,0.117953261,1.0
682,683,680.0,0.837940364,0.035193964,1.0
682,837,139.0,0.574075325,0.00985533,1.0
683,120,33.0,1.120000076,0.023097282,1.0
683,682,441.0,0.833875077,0.107070285,1.0
683,704,1021.0,1.773937958,0.341910296,1.0
684,113,0.0,0.960000038,0.001248649,1.0
684,685,201.0,0.768099143,0.007227466,0.9735133084271387
684,705,7.0,0.678260967,0.001706694,1.0
685,684,7.0,0.756521896,0.073874109,1.0
685,686,201.0,1.748087653,0.119475729,1.0
686,114,863.5312226,1.880000051,0.034582554,1.0
686,675,30.0,0.913061297,0.014993403,1.0
686,685,7.0,1.721739435,0.226366047,0.9353885327605291
687,102,110.0,0.720000013,0.065939408,0.7980471398827528
687,676,87.0,2.217444523,0.434991291,1.0
687,707,455.2432692,1.165414499,0.109648635,1.0
688,101,497.0,0.960000038,0.061597397,1.0
688,679,338.0,0.737952006,0.034343163,1.0
688,709,423.1181958,2.60147901,0.002734514,1.0
689,101,464.0,0.960000038,0.034219232,1.0
689,681,861.1262197,0.519759837,0.012681048,1.0
689,690,1991.156518,0.588787538,0.038708469,1.0
690,689,713.1262197,0.278039568,0.007228734,1.0
690,691,2216.156518,0.805746567,0.005775084,1.0
691,690,439.0,0.277801569,0.000877064,0.5406538087172306
691,693,438.4979921,0.52186594,0.004503929,1.0
691,715,1840.658526,0.488665774,0.015493833,1.0
692,690,499.1262197,0.392342714,0.024566876,1.0
693,695,438.4979921,0.86107885,0.0034668,0.8675214430224032
694,97,21.0,1.320000076,0.017282946,1.0
694,100,613.7807283,1.6,0.110494056,1.0
694,692,499.1262197,0.366186558,0.000140414,1.0
695,97,16.0,1.320000076,0.005177131,1.0
695,100,330.4979921,1.6,0.251661473,1.0
695,697,289.3817901,0.808726357,0.018925469,1.0
696,659,320.3607499,0.590755088,0.04782972,1.0
696,694,750.7807283,1.299284051,0.074719678,1.0
696,697,891.4072011,0.35847084,0.001021083,1.0
697,696,127.6439326,0.28703541,0.005601579,1.0
697,699,340.5161251,0.652225159,0.010248846,1.0
697,718,889.2728661,0.780813109,0.024175781,1.0
698,658,431.3580802,1.196910653,0.164506574,1.0
698,696,831.3017376,0.66908395,0.006419608,1.0
698,699,802.8367839,0.336518574,0.015709278,1.0
699,698,443.663703,0.293160421,0.001299266,1.0
699,701,107.1960092,1.304351492,0.228717668,1.0
699,720,1007.1569,0.664351467,0.006532071,1.0
700,84,604.4822556,0.880000051,0.064339658,1.0
700,698,577.7395007,0.865261056,0.043641833,1.0
701,84,15.81421907,0.880000051,0.001833327,1.0
701,703,234.3817901,0.678322312,0.000226869,1.0
702,657,3120.761125,1.038736282,0.10812326,0.5832620366705579
702,700,920.2217563,1.11323596,0.075994847,1.0
702,703,1745.921271,0.259708255,0.007286978,1.0
703,83,198.0,0.440000025,0.005822538,1.0
703,702,3165.17232,0.327357332,0.0075168,1.0
703,722,1781.303061,0.563630946,0.024148463,1.0
704,683,380.0,1.704234268,0.175208373,1.0
704,705,918.0,1.100249785,0.172817521,1.0
704,741,209.0,1.692040732,0.128477225,1.0
705,106,340.0,1.120000076,0.0016873,1.0
705,684,148.0,0.68181236,0.028467044,1.0
705,704,58.0,1.074074199,0.123385536,1.0
705,706,1173.0,0.480828437,0.016435368,1.0
706,113,427.0,0.960000038,0.138969301,1.0
706,705,463.0,0.444811961,0.004488072,1.0
706,707,1122.0,0.473651055,0.010425442,1.0
707,687,197.0,1.122773774,0.007739041,1.0
707,706,680.0,0.446901514,0.009841234,1.0
707,708,1350.243269,1.05634142,0.074634576,1.0
707,743,0.0,1.982608795,0.138102461,1.0
708,104,502.0250392,1.960000102,0.002411803,1.0
708,707,650.0,0.911421057,0.077841078,1.0
708,709,878.361465,0.358745759,0.002481187,1.0
709,688,148.0,2.531085081,0.001742119,1.0
709,708,680.143235,0.353799062,0.000553381,1.0
709,710,954.361465,0.6482223,0.001368591,1.0
709,836,1029.040055,1.233799112,0.028878211,1.0
710,709,1251.065094,0.70050547,4.8e-05,1.0
710,711,302.0,0.814896364,0.094179818,1.0
710,726,652.361465,0.447371189,0.007398672,1.0
711,710,1045.065094,0.852504938,0.010365957,1.0
711,712,0.0,0.01,5.72e-06,1.0
711,713,302.0,0.01,8.76e-06,1.0
712,713,200.0,0.01,7.44e-06,1.0
712,727,795.5934326,0.74963893,0.000446296,1.0
713,711,1045.065094,0.01,1.27e-06,1.0
713,712,795.5934326,0.01,4.06e-06,1.0
713,714,502.0,0.278120352,0.000902955,1.0
714,713,1840.658526,0.306196042,0.008200717,1.0
714,715,502.0,0.01,4.33e-07,1.0
715,691,502.0,0.278120352,5.85e-05,1.0
715,714,1840.658526,0.01,1.99e-06,0.6084539221186568
716,717,0.0,0.626086981,0.011176951,1.0
716,729,138.4199572,0.602485042,0.008892296,1.0
717,716,138.4199572,0.62868006,0.051116304,1.0
717,718,96.77015232,0.705180154,0.005684763,1.0
717,719,50.71820728,0.652181018,0.012133908,1.0
717,730,688.7826259,0.66057922,0.01109528,1.0
718,100,316.7212796,1.760000102,0.180914028,1.0
718,697,176.6439326,0.632180499,0.059627725,1.0
718,717,581.5515865,0.743653194,0.011797675,1.0
719,717,296.3692039,0.691080357,0.058938164,1.0
719,720,414.663703,0.716364153,0.053355247,1.0
719,721,72.0,1.46092367,0.015591821,1.0
719,731,690.4912968,0.661107407,0.021311951,1.0
720,84,219.7035253,1.520000076,0.01497029,1.0
720,699,414.663703,0.626812599,0.000877278,1.0
720,719,861.4533745,0.860070695,0.107154162,1.0
721,85,652.0,0.4,0.000885668,1.0
721,719,146.6889189,1.461523298,0.060037014,1.0
721,723,0.0,0.886956588,0.019063056,1.0
721,725,0.0,1.773913176,0.352562486,1.0
722,84,617.0,1.520000076,0.00117158,1.0
722,703,2901.17232,0.639814136,0.056219102,1.0
722,723,1898.303061,0.559575976,0.00593607,1.0
723,721,726.6889189,0.994999275,1.16e-05,0.548975854884317
723,724,1171.614142,0.112329707,1.91e-06,1.0
724,725,3504.17232,0.620259195,0.000770061,1.0
724,735,1171.614142,0.318267513,0.008056147,1.0
725,721,0.0,1.773913176,0.268780631,1.0
725,722,3504.17232,0.797476122,0.017013077,1.0
726,710,206.0,0.443500854,0.000128916,1.0
726,727,276.4230445,0.942999585,0.068638259,1.0
726,745,375.9384205,0.939832783,0.109045962,1.0
727,712,200.0,0.740750403,0.05582291,1.0
727,726,206.0,0.940511325,0.038286267,1.0
727,728,179.0,1.253299374,0.004305329,1.0
727,746,941.0164771,0.608914894,0.001844031,0.7012669586512781
728,100,621.0,1.6,0.099897688,1.0
728,727,38.0,1.252178895,0.069523975,1.0
728,729,189.0,0.574537117,0.000451082,1.0
729,716,0.0,0.600000008,0.038332654,1.0
729,728,496.0,0.592252042,0.0081679,1.0
729,730,54.0,0.626095428,0.002670288,1.0
729,750,273.4199572,0.28809438,0.001149342,1.0
730,717,96.77015232,0.600709,0.023507239,1.0
730,729,496.0,0.646093125,0.03810743,1.0
730,731,54.0,0.652182753,0.012306837,1.0
730,756,865.3670409,0.351414819,0.006346484,0.9032209496006377
731,719,414.663703,0.61023611,1.86e-05,1.0
731,730,590.4305551,0.690552171,0.043701945,1.0
731,758,513.9068818,0.297339303,0.000711621,1.0
731,1041,61.0,0.600012416,0.009605659,1.0
732,85,577.0,0.680000051,0.010803359,1.0
732,1041,0.0,0.495652199,0.008555001,1.0
732,1042,0.0,0.234782613,0.007367163,1.0
733,734,497.5632784,0.592455362,0.004961171,0.8202906922022833
733,764,200.0,0.600026755,0.049074274,1.0
733,1042,516.0,0.865420291,0.052450562,1.0
734,733,555.0,0.601102493,0.028024113,1.0
734,735,497.5632784,0.01,6.81e-06,1.0
734,736,0.0,0.01,1.07e-05,1.0
735,724,3504.17232,0.502114609,0.007907625,1.0
735,734,555.0,0.01,7.47e-06,1.0
735,736,971.6141417,0.01,2.05e-06,1.0
736,735,3361.609041,0.01,1.32e-06,1.0
736,767,971.6141417,0.481986441,0.021069604,1.0
737,144,91.0,2.000000127,0.399361561,1.0
737,660,0.0,8.014493196,0.85065711,1.0
737,738,54.0,2.116363752,2.07e-05,1.0
737,800,17.0,5.159420437,2.108473731,1.0
738,737,63.0,2.116363865,0.500430705,1.0
738,739,54.0,0.01,5.74e-07,1.0
739,738,63.0,0.01,7.05e-08,1.0
739,740,54.0,0.720000072,0.001697674,1.0
740,126,68.0,1.120000076,4.79e-05,1.0
740,739,63.0,0.72000011,0.008956334,1.0
740,741,54.0,0.545454603,0.046328394,1.0
741,704,428.0,1.729634897,0.193002053,1.0
741,740,131.0,0.545457169,0.002995188,0.8516028038075785
741,742,422.0,1.378443174,0.008737844,1.0
741,802,220.0,2.260127893,0.559932261,1.0
742,106,125.0,1.120000076,0.054944122,1.0
742,741,128.0,1.37681332,0.126615452,1.0
742,743,612.0,0.658822213,0.062184187,1.0
743,707,0.0,1.982608795,0.273176316,1.0
743,742,187.0,0.652180904,0.067890634,1.0
743,744,612.0,1.055373554,0.040144873,1.0
744,743,187.0,1.037078433,0.140590636,1.0
744,745,390.0,1.111166028,0.014086167,1.0
744,836,665.9349063,1.202488815,0.035629648,1.0
745,726,0.0,0.939130451,0.019384379,0.8976658456437083
745,744,509.9349063,1.111329065,0.110295775,0.8563482694220704
745,746,765.9384205,0.612081696,0.041824324,1.0
746,727,416.0,0.592881283,0.015720725,1.0
746,745,509.9349063,0.611231021,0.03877653,1.0
746,748,1569.954898,0.354633978,0.00646115,1.0
747,746,788.9349063,0.463819026,0.010761292,1.0
748,749,1569.954898,0.946146196,0.00225664,1.0
749,750,0.0,0.495652199,0.026566283,1.0
749,752,1269.374855,0.222356512,0.001393304,1.0
749,753,951.7390903,1.001386283,0.07894724,1.0
750,729,0.0,0.286956538,0.001268142,1.0
750,747,788.9349063,0.944661653,0.079920801,1.0
750,749,651.1590475,0.536755228,0.001107502,1.0
751,103,3055.625145,0.920000013,0.035783655,0.5742279963094754
751,750,1166.673997,0.222604128,0.001332038,1.0
752,103,872.3748549,0.680000051,0.040367059,1.0
752,757,397.0,0.222222572,0.000828633,1.0
753,749,0.0,0.760000038,0.001429543,1.0
753,754,951.7390903,0.01,7.45e-06,1.0
754,753,0.0,0.01,1.76e-07,1.0
754,755,951.7390903,0.816920364,0.037767978,1.0
755,105,1064.0,1.120000076,3.24e-05,1.0
755,754,0.0,0.620000013,0.013960967,1.0
755,1040,0.0,1.486956555,0.136585232,1.0
756,730,178.9240123,0.289877766,0.000559072,1.0
756,751,4220.299142,0.505747894,0.006590409,1.0
756,757,120.2609097,0.547948307,0.03081746,1.0
757,756,0.0,0.547826104,0.019018337,1.0
757,759,405.0,0.46296378,0.006591333,1.0
757,1039,112.2609097,1.045552807,0.118956051,0.5345990847995183
758,731,835.509843,0.343953282,0.018802781,1.0
758,756,3654.117023,0.744627687,0.008449984,1.0
758,759,0.0,0.547826104,1.14e-05,1.0
759,758,552.8265329,0.573425259,0.015771989,1.0
759,760,398.0,0.59259666,0.016567235,1.0
759,772,0.0,1.147826153,0.099472088,1.0
760,758,3422.893451,0.85022295,0.001038201,1.0
760,761,398.0,0.407428922,0.000651963,1.0
761,760,3422.893451,0.584528289,0.046535678,1.0
761,762,398.0,0.500026399,0.003718331,1.0
762,761,3422.893451,0.71737562,0.001029636,1.0
762,763,140.0,0.01,2.26e-07,1.0
762,765,258.0,0.01,3.06e-06,1.0
763,762,1031.019435,0.01,2.32e-06,1.0
763,764,658.5632784,0.01,9.47e-06,1.0
763,765,176.0,0.01,5.44e-07,0.5496173836266591
763,771,442.0,0.574797803,0.019014087,1.0
764,733,658.5632784,0.605494314,0.000108343,1.0
764,762,0.0,0.01,1.14e-05,1.0
764,763,200.0,0.01,1.21e-05,1.0
764,765,0.0,0.01,1.18e-05,1.0
765,762,2391.874016,0.01,2.66e-06,1.0
765,763,102.0,0.01,5.87e-07,1.0
765,764,0.0,0.01,2.12e-06,1.0
765,766,434.0,0.5740802,0.008657133,1.0
766,765,2493.874016,0.837635857,0.067900555,1.0
766,767,0.0,0.01,5.63e-06,1.0
766,768,398.0,0.01,1.04e-05,1.0
766,769,36.0,0.01,1.06e-05,1.0
767,736,3361.609041,0.714770871,0.03983009,1.0
767,766,0.0,0.01,1.29e-05,1.0
767,768,299.6141417,0.01,4.17e-06,1.0
767,769,672.0,0.01,1.34e-06,1.0
768,459,1890.614142,0.737069196,0.017889529,1.0
768,766,2003.169275,0.01,7.54e-06,1.0
768,767,1145.723028,0.01,5.84e-06,1.0
768,769,539.0,0.01,6.45e-07,1.0
769,766,490.7047411,0.01,1.59e-05,1.0
769,767,2215.886013,0.01,9.97e-07,1.0
769,768,1193.0,0.01,1.54e-06,1.0
769,770,1247.0,0.639028135,0.001864762,1.0
770,86,382.0,0.680000051,0.026420917,1.0
770,769,3899.590754,1.265103551,0.052742985,1.0
770,776,1030.0,0.502900781,0.003369707,1.0
771,87,436.0,0.960000038,0.00219113,1.0
771,763,1865.582713,1.125036509,0.067371157,1.0
771,775,145.0,0.74400023,0.057905156,1.0
772,759,545.8265329,1.199120344,0.018322674,1.0
772,773,0.0,0.704347859,0.032479571,1.0
773,772,545.8265329,0.735823839,0.067231667,1.0
773,774,0.0,0.547826104,0.037284059,0.9904527333489563
774,773,545.8265329,0.825531094,0.012638309,1.0
774,775,0.0,0.730434832,0.073632792,1.0
775,771,1674.582713,0.809813759,0.00033273,1.0
775,774,545.8265329,0.76307659,0.023240042,1.0
775,776,13.0,0.991305431,0.000200429,1.0
775,777,218.0,1.128002699,0.061734716,1.0
776,770,3544.590754,0.814827337,0.02965297,1.0
776,775,204.1435554,0.992716479,0.043046799,0.849842464471356
776,778,941.0,0.855013389,0.010069721,1.0
777,88,122.0,1.040000025,0.121370248,1.0
777,775,2102.265691,1.450996184,0.240981939,1.0
777,783,258.0,1.200006852,0.033505059,1.0
778,88,313.0,1.360000102,0.066556028,1.0
778,776,3646.734309,1.469094291,0.166716912,1.0
778,787,740.0,0.982592104,0.064946187,1.0
779,131,601.0,1.120000076,0.100057083,1.0
779,780,0.0,0.782608696,0.021744251,1.0
780,779,601.0,0.831616478,0.000939309,1.0
780,781,0.0,0.01,7.61e-06,1.0
781,780,601.0,0.01,2.74e-06,1.0
781,782,0.0,0.860869615,1.2e-06,0.9705882644518778
782,781,601.0,0.914778179,0.08536273,1.0
782,783,0.0,0.01,6.62e-07,1.0
782,784,0.0,0.01,1.73e-06,1.0
782,785,0.0,0.01,1.29e-06,1.0
783,777,1669.187985,1.304397017,0.176010893,1.0
783,782,203.0,0.01,6.6e-07,1.0
783,785,55.0,0.01,8.44e-06,1.0
784,782,128.640711,0.01,1.17e-06,1.0
784,783,145.7612509,0.01,2.35e-06,1.0
784,785,0.0,0.01,5e-06,1.0
784,786,0.0,0.756521805,0.057663356,0.6143579990205805
785,782,269.359289,0.01,5.48e-06,1.0
785,783,1523.426734,0.01,3.82e-06,1.0
785,784,0.0,0.01,3.86e-07,1.0
785,788,55.0,0.666666693,0.000386875,1.0
786,90,96.0,1.760000102,0.341827595,1.0
786,784,274.4019619,0.790979917,0.063764886,1.0
786,787,75.28215653,0.730792916,0.039223018,1.0
787,778,3556.812015,1.610080479,0.008767364,1.0
787,786,96.0,0.731274123,0.002496608,1.0
787,789,644.0,1.093214693,0.188105622,1.0
788,90,0.0,1.440000025,0.134685577,1.0
788,785,1792.786023,1.110979993,0.051716052,1.0
788,790,110.0,1.129630467,0.004317787,1.0
789,90,12.57250438,1.440000025,0.025192271,0.5707366358606165
789,787,3481.529858,1.050792992,1.65e-05,1.0
789,795,660.0,0.945051515,0.137249354,1.0
790,788,1597.187985,1.554938491,0.008738164,1.0
790,791,110.0,0.01,7.1e-06,1.0
790,792,0.0,0.01,1.64e-06,1.0
791,790,1597.187985,0.01,1.53e-06,1.0
791,792,47.0,0.01,5.89e-08,1.0
791,799,110.0,0.555555933,0.049185291,1.0
792,790,0.0,0.01,1.46e-05,1.0
792,791,0.0,0.01,3.35e-06,1.0
792,793,47.0,0.939218815,0.125427169,1.0
793,90,61.42749562,1.760000102,0.138289041,1.0
793,792,0.0,0.939130451,0.00639753,1.0
793,794,0.0,0.939130451,0.136333263,1.0
794,793,14.42749562,0.939131861,0.003868581,0.9380237663289136
794,795,0.0,0.01,8.4e-11,0.517834090457715
794,796,0.0,0.01,1.47e-06,1.0
795,789,3116.384519,1.259131937,0.227298763,1.0
795,794,0.0,0.01,5.46e-07,1.0
795,796,660.0,0.01,1.51e-06,1.0
796,794,14.42749562,0.01,7.71e-07,1.0
796,795,3116.384519,0.01,9.48e-06,0.7380616518383769
796,797,660.0,0.518851841,0.040349063,1.0
797,89,129.0,0.760000038,0.047747797,1.0
797,796,3130.812015,0.695278221,2.15e-05,1.0
797,798,613.0,0.314955286,0.00064792,1.0
798,91,365.1420934,1.880000051,0.500740261,1.0
798,797,2965.812015,0.396933671,0.004713729,1.0
798,810,411.0,0.592629259,0.036797362,1.0
799,91,130.8579066,1.720000076,0.244510038,1.0
799,791,1644.187985,0.796966808,0.026029005,1.0
799,808,160.0,0.870374161,0.06868643,1.0
800,143,44.0,2.000000127,0.120494848,1.0
800,737,3.0,5.159420437,0.012746188,1.0
800,801,0.0,3.405797101,0.230708229,0.5755181724176637
801,142,64.0,2.000000127,0.000105995,1.0
801,800,27.0,3.405797101,0.017524725,1.0
801,802,124.0,2.400122558,0.318076759,1.0
801,821,0.0,5.898551019,0.016025913,1.0
802,741,810.0,3.457936251,0.19543361,1.0
802,801,81.0,2.400015026,0.805447233,1.0
802,803,167.0,2.116832452,0.14893103,1.0
803,125,0.0,1.080000051,0.155400914,1.0
803,802,714.0,2.720167644,0.07027265,1.0
803,804,167.0,0.665601989,0.015494701,1.0
804,93,0.0,4.520000203,3.041923511,1.0
804,803,714.0,0.855310487,0.032109882,1.0
804,805,167.0,0.643778961,0.005537727,1.0
805,804,714.0,0.827267504,0.008831795,1.0
805,806,88.0,0.72464137,0.028943294,1.0
805,817,79.0,2.220996362,0.082855831,0.9005311314910579
806,805,640.0,0.81335937,0.078305066,1.0
806,807,88.0,0.01,7.96e-06,1.0
807,806,640.0,0.01,5.91e-09,1.0
807,808,88.0,0.907413746,0.051841947,1.0
808,799,1085.045892,0.918840046,0.044010595,1.0
808,807,640.0,1.021774624,0.003775367,1.0
808,809,17.0,1.055555581,0.013173158,1.0
808,812,124.0,0.834879944,1.89e-06,1.0
809,808,485.8573625,1.056663146,0.035580882,1.0
809,810,11.0,0.01,6.44e-06,0.8286705005857055
809,811,6.0,0.01,9.19e-06,0.7505747684682785
810,798,2894.954108,0.729753615,0.04406469,1.0
810,809,103.0,0.01,1.17e-06,1.0
810,811,308.0,0.01,4.24e-06,1.0
811,809,382.8573625,0.01,1.56e-05,1.0
811,810,2883.954108,0.01,1.52e-05,0.831306947712632
811,813,314.0,0.870384618,0.115094095,1.0
812,92,124.0,1.320000076,0.098731704,1.0
812,808,1132.188529,2.739862472,0.729560414,1.0
812,815,0.0,1.74782612,0.087504422,1.0
813,94,213.0,2.440000153,0.000940327,1.0
813,811,3266.811471,1.236478592,0.142639619,1.0
813,814,268.0,0.277779852,0.008947513,1.0
814,92,81.0,2.560000102,0.003212528,0.801475003592319
814,813,1704.811471,0.28247031,7.96e-05,1.0
814,816,294.0,0.685193296,0.00204159,1.0
815,812,0.0,1.74782612,0.000392237,1.0
815,816,0.0,1.069565234,0.158601032,1.0
815,817,0.0,2.086956522,0.171877174,1.0
